"Date","Time","Open","High","Low","Close","Up","Down"
03/23/2009,07:30,78.81,79.78,78.81,79.55,21540530,20171005
03/23/2009,08:00,79.55,80.00,79.47,79.95,13795402,13207645
03/23/2009,08:30,79.95,80.07,79.64,79.72,9366085,10504203
03/23/2009,09:00,79.72,80.42,79.69,80.31,12560018,11299973
03/23/2009,09:30,80.31,80.40,80.13,80.30,7770344,7300649
03/23/2009,10:00,80.31,80.36,80.06,80.07,6792048,5656011
03/23/2009,10:30,80.07,80.53,79.77,79.81,10427388,11087557
03/23/2009,11:00,79.81,79.93,79.60,79.77,9193191,8766609
03/23/2009,11:30,79.77,80.12,79.63,80.08,7762478,7356420
03/23/2009,12:00,80.08,80.96,80.06,80.90,15765586,13480561
03/23/2009,12:30,80.91,81.18,80.69,81.16,17845257,16298991
03/23/2009,13:00,81.15,82.27,81.04,82.27,34375157,30904001
03/24/2009,07:00,81.25,81.47,80.90,81.44,19231155,17047136
03/24/2009,07:30,81.44,81.85,81.12,81.18,17406226,16477891
03/24/2009,08:00,81.17,81.26,80.87,81.14,12255857,11880384
03/24/2009,08:30,81.14,81.71,81.02,81.60,9789876,8482895
03/24/2009,09:00,81.60,81.77,81.33,81.37,9405492,10180045
03/24/2009,09:30,81.38,81.64,81.16,81.61,7361256,6914728
03/24/2009,10:00,81.60,82.08,81.49,81.98,9886288,7547802
03/24/2009,10:30,81.98,82.36,81.82,82.26,11095862,9765710
03/24/2009,11:00,82.27,82.27,81.66,81.83,9101299,10588884
03/24/2009,11:30,81.83,82.26,81.71,81.84,9495515,9214978
03/24/2009,12:00,81.84,81.98,81.45,81.63,10412248,12268103
03/24/2009,12:30,81.63,81.75,81.11,81.34,9703961,10866312
03/24/2009,13:00,81.34,81.59,80.51,80.62,19286177,19945969
03/25/2009,07:00,81.22,81.94,81.13,81.81,19735558,17759995
03/25/2009,07:30,81.81,82.61,81.81,82.07,25525716,24304849
03/25/2009,08:00,82.07,82.70,82.00,82.06,12823973,14869060
03/25/2009,08:30,82.06,82.44,81.85,82.07,9645457,9853861
03/25/2009,09:00,82.07,82.31,81.88,82.12,8475633,9695334
03/25/2009,09:30,82.12,82.51,81.72,81.88,8895013,9368808
03/25/2009,10:00,81.89,81.98,81.55,81.73,7172947,7427908
03/25/2009,10:30,81.73,81.91,80.88,81.00,9977481,11512258
03/25/2009,11:00,81.00,81.10,80.59,80.76,16085219,15588664
03/25/2009,11:30,80.76,80.78,79.86,80.00,17292297,19726395
03/25/2009,12:00,80.00,80.07,79.18,79.32,18192825,20101736
03/25/2009,12:30,79.33,80.16,79.06,80.08,17835477,16242298
03/25/2009,13:00,80.09,81.57,79.90,81.36,32714797,30862455
03/26/2009,07:00,82.24,82.70,81.74,81.84,22876683,23064136
03/26/2009,07:30,81.83,82.21,81.48,81.60,12392234,12385198
03/26/2009,08:00,81.60,82.28,81.50,82.02,13532288,13783442
03/26/2009,08:30,82.01,82.39,81.92,82.01,9844035,9697509
03/26/2009,09:00,82.01,82.50,81.92,82.19,11765430,10230014
03/26/2009,09:30,82.20,82.65,82.10,82.60,14055769,13395636
03/26/2009,10:00,82.60,82.64,82.02,82.12,8647758,10058171
03/26/2009,10:30,82.12,83.25,82.10,82.99,18986548,16974221
03/26/2009,11:00,82.99,83.13,82.66,82.77,9974724,10254010
03/26/2009,11:30,82.77,83.21,82.60,82.63,10665831,10613037
03/26/2009,12:00,82.62,82.81,82.06,82.09,13158370,15581005
03/26/2009,12:30,82.08,82.96,82.04,82.87,15285710,19750519
03/26/2009,13:00,82.87,83.30,82.71,83.17,26906937,27813177
03/27/2009,07:00,82.04,82.25,81.70,81.98,15689387,14917501
03/27/2009,07:30,81.99,82.10,81.50,81.95,10351738,12002154
03/27/2009,08:00,81.95,82.31,81.72,82.13,9656759,9535424
03/27/2009,08:30,82.13,82.50,81.96,82.24,11486394,9875705
03/27/2009,09:00,82.23,82.49,82.10,82.27,8048008,7963558
03/27/2009,09:30,82.25,82.53,82.02,82.03,11472742,10102903
03/27/2009,10:00,82.04,82.29,81.80,81.86,7003286,8751318
03/27/2009,10:30,81.85,81.93,81.63,81.88,6635749,6670888
03/27/2009,11:00,81.88,82.23,81.31,81.51,13107748,15056223
03/27/2009,11:30,81.51,82.05,81.32,81.83,10383161,10198384
03/27/2009,12:00,81.83,82.00,81.48,81.99,10570614,9593843
03/27/2009,12:30,81.99,82.37,81.73,81.80,14184815,12220709
03/27/2009,13:00,81.80,82.00,81.35,81.62,19588329,20408557
03/30/2009,07:00,79.79,79.88,79.03,79.29,21984995,24332857
03/30/2009,07:30,79.30,79.44,79.04,79.21,12331555,11573247
03/30/2009,08:00,79.20,79.20,78.60,78.80,11926383,12228954
03/30/2009,08:30,78.79,79.08,78.50,78.60,9856719,10233218
03/30/2009,09:00,78.60,78.79,78.41,78.76,7545705,8265167
03/30/2009,09:30,78.76,79.04,78.61,78.98,6756813,6361198
03/30/2009,10:00,78.97,79.01,78.62,78.65,5499943,5757793
03/30/2009,10:30,78.65,78.87,78.53,78.78,5877587,5646349
03/30/2009,11:00,78.78,78.88,78.25,78.29,7958033,8104800
03/30/2009,11:30,78.29,78.73,78.19,78.42,9999126,10017279
03/30/2009,12:00,78.42,78.52,77.96,77.99,10321356,11160165
03/30/2009,12:30,77.99,78.71,77.96,78.43,14600522,13869080
03/30/2009,13:00,78.43,78.94,78.27,78.79,24739447,25981129
03/31/2009,07:00,79.56,79.74,79.09,79.24,13358985,15172495
03/31/2009,07:30,79.24,79.61,79.05,79.60,15481511,14569900
03/31/2009,08:00,79.59,79.92,79.45,79.58,11989654,10843517
03/31/2009,08:30,79.58,80.01,79.54,79.91,10795834,11680566
03/31/2009,09:00,79.91,80.03,79.66,79.89,6654672,6547971
03/31/2009,09:30,79.88,79.90,79.55,79.62,5131285,5961204
03/31/2009,10:00,79.62,79.98,79.55,79.95,5120396,4069553
03/31/2009,10:30,79.96,80.32,79.92,80.21,8446358,7590517
03/31/2009,11:00,80.21,80.43,80.15,80.40,7102972,6201914
03/31/2009,11:30,80.40,80.69,80.31,80.54,9452932,10466136
03/31/2009,12:00,80.55,81.08,80.54,80.81,12751649,11935689
03/31/2009,12:30,80.81,80.85,80.50,80.83,12066542,13082343
03/31/2009,13:00,80.82,80.83,79.44,79.48,40097269,41588395
04/01/2009,07:00,78.53,78.90,78.33,78.90,15953266,15289993
04/01/2009,07:30,78.89,80.03,78.89,79.79,22815965,21197419
04/01/2009,08:00,79.79,80.41,79.62,80.14,21545267,17079874
04/01/2009,08:30,80.13,80.35,79.89,80.29,12454338,10803251
04/01/2009,09:00,80.29,80.60,80.20,80.51,9289181,7885001
04/01/2009,09:30,80.51,80.92,80.50,80.66,9508338,9847943
04/01/2009,10:00,80.66,80.77,80.29,80.36,5024215,5524419
04/01/2009,10:30,80.37,80.63,80.18,80.55,6166302,6775932
04/01/2009,11:00,80.55,81.01,80.36,80.96,9605998,8015549
04/01/2009,11:30,80.96,81.29,80.87,80.98,9998914,9697400
04/01/2009,12:00,80.98,81.25,80.82,81.06,10776946,8768536
04/01/2009,12:30,81.02,81.08,80.18,80.65,17391820,18267094
04/01/2009,13:00,80.66,81.42,80.45,81.03,22175142,22193053
04/02/2009,07:00,83.08,83.39,82.73,83.37,24489144,21009370
04/02/2009,07:30,83.37,83.67,83.02,83.08,18997292,18652872
04/02/2009,08:00,83.04,83.71,83.01,83.66,17478036,15443679
04/02/2009,08:30,83.67,84.25,83.59,84.15,15592479,17220365
04/02/2009,09:00,84.15,84.16,83.83,84.03,10695814,11732794
04/02/2009,09:30,84.03,84.58,83.87,84.45,12754358,11238815
04/02/2009,10:00,84.45,84.61,84.17,84.17,9108724,11012618
04/02/2009,10:30,84.18,84.25,83.74,83.85,10159263,10277627
04/02/2009,11:00,83.86,84.02,83.51,83.68,12268073,11446336
04/02/2009,11:30,83.68,84.10,83.58,84.06,8241237,7120385
04/02/2009,12:00,84.05,84.46,83.93,84.03,12026107,13015332
04/02/2009,12:30,84.03,84.24,83.60,83.91,13469305,13812292
04/02/2009,13:00,83.90,84.09,83.02,83.41,32155754,32814661
04/03/2009,07:00,83.48,83.71,83.10,83.36,16243285,17437120
04/03/2009,07:30,83.36,83.41,82.84,83.10,11798180,11754712
04/03/2009,08:00,83.09,83.18,82.67,82.95,7972646,8040092
04/03/2009,08:30,82.94,83.10,82.73,82.97,6522604,7391875
04/03/2009,09:00,82.98,83.38,82.95,83.35,7196354,6792379
04/03/2009,09:30,83.35,83.69,83.30,83.66,8748391,7828943
04/03/2009,10:00,83.66,83.76,83.34,83.43,6984071,7488636
04/03/2009,10:30,83.43,83.60,83.26,83.56,5894453,5941710
04/03/2009,11:00,83.56,83.77,83.26,83.75,8862285,6792151
04/03/2009,11:30,83.75,84.18,83.58,84.14,9711291,8340596
04/03/2009,12:00,84.14,84.20,83.77,84.00,8176943,8954922
04/03/2009,12:30,83.99,84.03,83.45,83.52,10922286,10812768
04/03/2009,13:00,83.52,84.28,83.32,84.26,19760294,19378426
04/06/2009,07:00,83.33,83.47,82.90,83.17,13594029,15048334
04/06/2009,07:30,83.17,83.55,82.80,82.84,11764411,13418779
04/06/2009,08:00,82.82,83.10,82.75,82.97,7816503,6965743
04/06/2009,08:30,82.97,82.98,82.60,82.87,6325449,6534228
04/06/2009,09:00,82.88,82.98,82.45,82.54,6597482,7639268
04/06/2009,09:30,82.53,82.66,82.30,82.39,4530775,4821888
04/06/2009,10:00,82.40,82.77,82.29,82.72,4365354,4046846
04/06/2009,10:30,82.73,82.87,82.58,82.59,6021047,5333814
04/06/2009,11:00,82.60,82.99,82.42,82.89,6524527,5945605
04/06/2009,11:30,82.88,83.08,82.72,82.97,7431827,6763123
04/06/2009,12:00,82.97,83.22,82.60,83.00,11434238,11922349
04/06/2009,12:30,82.99,83.35,82.79,83.10,12302297,13153126
04/06/2009,13:00,83.10,83.81,82.98,83.50,20225022,18985331
04/07/2009,07:00,82.25,82.26,81.67,81.97,15333245,16214752
04/07/2009,07:30,81.97,82.24,81.73,82.23,12299327,11497910
04/07/2009,08:00,82.23,82.65,82.18,82.38,11269625,12575817
04/07/2009,08:30,82.39,82.55,82.23,82.30,8422800,8332931
04/07/2009,09:00,82.30,82.55,82.06,82.13,7839812,9310450
04/07/2009,09:30,82.13,82.46,82.07,82.12,5819985,6485852
04/07/2009,10:00,82.12,82.35,82.03,82.31,5463771,5072950
04/07/2009,10:30,82.31,82.35,81.72,81.79,7096661,7092732
04/07/2009,11:00,81.79,81.85,81.56,81.73,7298091,6715121
04/07/2009,11:30,81.74,81.87,81.52,81.74,5809649,5115691
04/07/2009,12:00,81.75,81.86,81.51,81.84,6112348,6380360
04/07/2009,12:30,81.84,82.20,81.62,81.88,9054567,8486873
04/07/2009,13:00,81.87,82.37,81.56,81.59,14855391,15169026
04/08/2009,07:00,82.06,82.60,82.02,82.24,10895216,10779534
04/08/2009,07:30,82.24,82.29,81.58,81.67,9680548,10284986
04/08/2009,08:00,81.66,81.94,81.54,81.93,11363380,8258400
04/08/2009,08:30,81.93,82.33,81.92,82.12,8266109,10288357
04/08/2009,09:00,82.12,82.54,82.07,82.29,7498868,9211027
04/08/2009,09:30,82.30,82.57,82.13,82.43,5420426,4919166
04/08/2009,10:00,82.44,82.94,82.34,82.80,7115397,6501306
04/08/2009,10:30,82.81,82.83,82.59,82.71,3840834,4236843
04/08/2009,11:00,82.71,82.81,82.51,82.60,4477803,4385087
04/08/2009,11:30,82.60,82.63,82.00,82.19,8362856,10225117
04/08/2009,12:00,82.20,82.32,81.84,82.01,7416602,8975115
04/08/2009,12:30,82.00,82.15,81.60,81.95,9464623,8572766
04/08/2009,13:00,81.95,82.61,81.93,82.54,11235820,11210701
04/09/2009,07:00,84.70,85.09,84.33,85.05,20817967,18625971
04/09/2009,07:30,85.05,85.19,84.88,85.00,13774889,14292243
04/09/2009,08:00,85.00,85.10,84.69,84.80,7557652,8649964
04/09/2009,08:30,84.80,84.94,84.59,84.59,5995931,6599283
04/09/2009,09:00,84.60,84.74,84.43,84.72,6767583,6251347
04/09/2009,09:30,84.72,84.84,84.54,84.79,7114576,6145562
04/09/2009,10:00,84.79,84.90,84.75,84.77,4479960,5241013
04/09/2009,10:30,84.78,85.08,84.74,84.87,5176002,5116800
04/09/2009,11:00,84.87,85.10,84.79,85.06,3866974,3572223
04/09/2009,11:30,85.07,85.14,84.73,84.94,6270441,6600590
04/09/2009,12:00,84.95,85.49,84.94,85.31,9376755,10174284
04/09/2009,12:30,85.31,85.46,85.15,85.35,6036941,6605581
04/09/2009,13:00,85.35,85.82,85.20,85.81,22577467,20641706
04/13/2009,07:00,84.91,85.04,84.58,84.70,10002355,10664522
04/13/2009,07:30,84.70,85.49,84.66,85.32,8840133,7891137
04/13/2009,08:00,85.31,85.33,84.97,85.09,7788976,8295284
04/13/2009,08:30,85.09,85.23,84.80,85.15,5825023,5581019
04/13/2009,09:00,85.15,85.18,84.77,84.98,5588465,6482541
04/13/2009,09:30,84.98,85.26,84.94,85.17,3802194,3752231
04/13/2009,10:00,85.17,85.45,85.17,85.40,2887763,2669298
04/13/2009,10:30,85.40,85.73,85.17,85.59,4947689,4625204
04/13/2009,11:00,85.59,85.85,85.59,85.83,5148162,6333389
04/13/2009,11:30,85.84,85.90,85.47,85.60,5252830,6048925
04/13/2009,12:00,85.60,85.84,85.52,85.54,6407328,6221068
04/13/2009,12:30,85.55,86.29,85.38,86.19,12270895,11384358
04/13/2009,13:00,86.18,86.54,85.83,85.83,17009204,16428345
04/14/2009,07:00,85.02,85.19,84.51,85.03,14225210,14210974
04/14/2009,07:30,85.03,85.37,84.88,85.36,10203770,11318432
04/14/2009,08:00,85.36,85.76,85.33,85.51,8293544,9833504
04/14/2009,08:30,85.50,85.60,85.01,85.03,7416322,8010945
04/14/2009,09:00,85.03,85.38,85.02,85.11,5420772,5591192
04/14/2009,09:30,85.11,85.11,84.71,84.94,5609691,4919010
04/14/2009,10:00,84.94,85.03,84.13,84.28,8384971,8339891
04/14/2009,10:30,84.27,84.42,84.08,84.38,8020707,5994966
04/14/2009,11:00,84.38,84.49,84.18,84.41,6089731,6661274
04/14/2009,11:30,84.41,84.68,84.10,84.65,10440311,7296903
04/14/2009,12:00,84.64,84.70,84.31,84.70,5815545,6075704
04/14/2009,12:30,84.70,84.94,84.49,84.62,8276211,10006211
04/14/2009,13:00,84.62,84.77,84.15,84.31,17884943,18628980
04/15/2009,07:00,83.83,84.32,83.61,84.28,13890234,11717249
04/15/2009,07:30,84.28,84.62,84.21,84.42,9427894,9522192
04/15/2009,08:00,84.41,84.42,83.95,83.98,8053815,9714327
04/15/2009,08:30,83.98,84.18,83.80,84.06,5966827,6776938
04/15/2009,09:00,84.06,84.52,84.06,84.41,6018596,6160314
04/15/2009,09:30,84.41,84.61,84.34,84.40,4925210,5179055
04/15/2009,10:00,84.39,84.77,84.35,84.74,5171921,4111809
04/15/2009,10:30,84.75,84.89,84.42,84.52,5769174,6708137
04/15/2009,11:00,84.51,84.63,84.19,84.38,6070646,7906248
04/15/2009,11:30,84.38,84.66,83.97,84.00,8735393,11886353
04/15/2009,12:00,84.01,84.18,83.87,84.01,6690762,8718469
04/15/2009,12:30,84.01,84.63,83.99,84.52,10488042,9626195
04/15/2009,13:00,84.51,85.42,84.44,85.30,17497216,16681250
04/16/2009,07:00,85.92,85.97,85.07,85.45,12445953,13708313
04/16/2009,07:30,85.43,85.59,85.02,85.37,11986403,12141067
04/16/2009,08:00,85.37,85.54,84.77,84.96,7921588,9495656
04/16/2009,08:30,84.96,85.24,84.91,85.23,7205170,6453694
04/16/2009,09:00,85.23,85.61,85.18,85.50,7426487,6252382
04/16/2009,09:30,85.51,85.68,85.38,85.43,3196153,3328197
04/16/2009,10:00,85.43,85.89,85.39,85.75,5193189,3564512
04/16/2009,10:30,85.74,85.93,85.62,85.79,5468996,5219699
04/16/2009,11:00,85.79,85.84,85.37,85.66,6335759,6279585
04/16/2009,11:30,85.66,86.15,85.65,86.13,9211751,8275697
04/16/2009,12:00,86.13,86.78,86.03,86.66,15156593,12922448
04/16/2009,12:30,86.67,87.11,86.55,86.87,16548653,14786387
04/16/2009,13:00,86.87,87.15,86.50,86.56,20405440,20947963
04/17/2009,07:00,86.83,86.87,86.31,86.59,15017894,17377523
04/17/2009,07:30,86.58,86.88,86.47,86.54,7752936,8140628
04/17/2009,08:00,86.54,86.55,86.14,86.39,7271253,6789527
04/17/2009,08:30,86.38,86.57,86.21,86.52,6337269,6196140
04/17/2009,09:00,86.53,86.90,86.39,86.74,7058243,5056466
04/17/2009,09:30,86.74,86.90,86.61,86.89,4299178,4423737
04/17/2009,10:00,86.88,86.96,86.56,86.93,6006203,5228945
04/17/2009,10:30,86.93,87.24,86.88,87.17,6264223,6083301
04/17/2009,11:00,87.18,87.46,87.06,87.38,5732276,5042828
04/17/2009,11:30,87.38,87.44,87.17,87.36,4302766,5579462
04/17/2009,12:00,87.35,87.63,87.05,87.11,7786703,9799474
04/17/2009,12:30,87.12,87.58,87.10,87.47,8891137,8405595
04/17/2009,13:00,87.47,87.65,86.95,87.13,19818404,22483467
04/20/2009,07:00,85.55,85.66,84.85,84.97,14189415,14178679
04/20/2009,07:30,84.96,84.96,84.53,84.60,10634813,10679150
04/20/2009,08:00,84.61,84.65,84.18,84.29,8838684,10613331
04/20/2009,08:30,84.29,84.44,84.08,84.37,8212548,7600470
04/20/2009,09:00,84.38,84.44,84.12,84.17,5878409,7147406
04/20/2009,09:30,84.17,84.22,84.00,84.10,5734761,6532593
04/20/2009,10:00,84.09,84.26,83.97,84.21,5729759,4879255
04/20/2009,10:30,84.21,84.22,83.73,83.74,5717472,5958722
04/20/2009,11:00,83.74,84.05,83.71,83.97,4944160,5017745
04/20/2009,11:30,83.96,83.97,83.67,83.84,5137280,4659602
04/20/2009,12:00,83.84,83.91,83.51,83.55,6101610,7094363
04/20/2009,12:30,83.56,83.74,83.41,83.52,7445217,8148578
04/20/2009,13:00,83.53,83.91,83.34,83.41,22307573,24711113
04/21/2009,07:00,82.83,83.60,82.75,83.42,17898908,17377159
04/21/2009,07:30,83.41,83.48,82.98,83.05,9499988,10110612
04/21/2009,08:00,83.06,83.50,82.90,83.50,9669164,8061777
04/21/2009,08:30,83.50,84.15,83.47,83.99,12931962,13038474
04/21/2009,09:00,83.99,84.37,83.93,84.27,10165329,9640757
04/21/2009,09:30,84.27,84.47,84.20,84.32,5986794,6049594
04/21/2009,10:00,84.31,84.64,84.28,84.36,6376337,7388361
04/21/2009,10:30,84.37,84.56,84.23,84.31,6432943,6410933
04/21/2009,11:00,84.30,84.55,84.16,84.38,6940474,6126510
04/21/2009,11:30,84.37,84.51,84.03,84.36,7191872,7189271
04/21/2009,12:00,84.36,84.70,84.34,84.39,8501899,8182041
04/21/2009,12:30,84.39,85.13,84.32,84.79,11471090,12120984
04/21/2009,13:00,84.79,85.10,84.47,85.06,18618407,19658635
04/22/2009,07:00,84.30,84.69,84.07,84.63,13430929,15096677
