algo,close_price_date,prediction,pct_gain
lr,1980-07-21,0.5482,-0.26
lr,1980-07-22,0.4615,-0.21
lr,1980-07-23,0.5086,-0.11
lr,1980-07-24,0.4837,-0.83
lr,1980-07-25,0.3856,0.54
lr,1980-07-28,0.5944,0.80
lr,1980-07-29,0.5412,-0.14
lr,1980-07-30,0.4307,-0.46
lr,1980-07-31,0.4712,-0.38
lr,1980-08-01,0.4979,-0.19
lr,1980-08-04,0.5019,-0.20
lr,1980-08-05,0.4769,0.67
lr,1980-08-06,0.5866,1.44
lr,1980-08-07,0.6507,0.25
lr,1980-08-08,0.4696,0.95
lr,1980-08-11,0.6530,-0.79
lr,1980-08-12,0.3688,-0.41
lr,1980-08-13,0.5477,1.60
lr,1980-08-14,0.6969,0.38
lr,1980-08-15,0.4519,-1.85
lr,1980-08-18,0.2737,-0.64
lr,1980-08-19,0.5648,0.95
lr,1980-08-20,0.6156,1.37
lr,1980-08-21,0.6106,0.45
lr,1980-08-22,0.4919,-0.68
lr,1980-08-25,0.4339,-0.26
lr,1980-08-26,0.5536,-1.06
lr,1980-08-27,0.3923,-1.17
lr,1980-08-28,0.4385,0.25
lr,1980-08-29,0.5714,1.11
lr,1980-09-02,0.5931,1.92
lr,1980-09-03,0.6927,-0.56
lr,1980-09-04,0.3354,-0.43
lr,1980-09-05,0.5652,-1.26
lr,1980-09-08,0.4122,0.62
lr,1980-09-09,0.6545,0.60
lr,1980-09-10,0.5158,0.68
lr,1980-09-11,0.5671,-0.10
lr,1980-09-12,0.4633,0.10
lr,1980-09-15,0.5597,0.85
lr,1980-09-16,0.6252,1.68
lr,1980-09-17,0.7036,-0.36
lr,1980-09-18,0.3824,0.66
lr,1980-09-19,0.6614,0.89
lr,1980-09-22,0.6016,-0.74
lr,1980-09-23,0.3786,0.73
lr,1980-09-24,0.6523,-1.27
lr,1980-09-25,0.2944,-1.84
lr,1980-09-26,0.4060,-2.22
lr,1980-09-29,0.3684,1.55
lr,1980-09-30,0.7094,1.33
lr,1980-10-01,0.5384,0.76
lr,1980-10-02,0.5526,0.97
lr,1980-10-03,0.6398,1.86
lr,1980-10-06,0.7604,-0.55
lr,1980-10-07,0.3757,0.50
lr,1980-10-08,0.6741,-0.46
lr,1980-10-09,0.4382,-0.57
lr,1980-10-10,0.4934,1.34
lr,1980-10-13,0.6644,-0.01
lr,1980-10-14,0.4069,1.27
lr,1980-10-15,0.6842,-1.11
lr,1980-10-16,0.2904,-0.53
lr,1980-10-17,0.5665,0.83
lr,1980-10-20,0.6272,-0.58
lr,1980-10-21,0.3737,0.06
lr,1980-10-22,0.5614,-1.81
lr,1980-10-23,0.2808,0.25
lr,1980-10-24,0.6397,-1.52
lr,1980-10-27,0.2662,0.13
lr,1980-10-28,0.6072,-0.11
lr,1980-10-29,0.4475,-1.27
lr,1980-10-30,0.3659,0.93
lr,1980-10-31,0.6699,1.23
lr,1980-11-03,0.6115,1.77
lr,1980-11-05,0.7109,-1.84
lr,1980-11-06,0.2042,0.21
lr,1980-11-07,0.7035,0.23
lr,1980-11-10,0.5140,1.37
lr,1980-11-11,0.6706,2.54
lr,1980-11-12,0.7645,1.41
lr,1980-11-13,0.6359,0.48
lr,1980-11-14,0.5693,0.44
lr,1980-11-17,0.6044,1.42
lr,1980-11-18,0.7053,-0.46
lr,1980-11-19,0.3798,0.96
lr,1980-11-20,0.6683,-0.92
lr,1980-11-21,0.3106,-0.58
lr,1980-11-24,0.5075,0.74
lr,1980-11-25,0.5825,0.60
lr,1980-11-26,0.5228,0.25
lr,1980-11-28,0.5071,-2.36
lr,1980-12-01,0.2329,-0.17
lr,1980-12-02,0.6490,-0.19
lr,1980-12-03,0.4505,-0.17
lr,1980-12-04,0.4807,-1.80
lr,1980-12-05,0.2904,-2.55
lr,1980-12-08,0.3737,-0.10
lr,1980-12-09,0.6052,-1.70
lr,1980-12-10,0.2520,-0.70
lr,1980-12-11,0.5137,1.47
lr,1980-12-12,0.6648,0.17
lr,1980-12-15,0.4285,0.89
lr,1980-12-16,0.6413,1.75
lr,1980-12-17,0.7204,0.08
lr,1980-12-18,0.4768,0.53
lr,1980-12-19,0.6336,1.56
lr,1980-12-22,0.6993,-0.35
lr,1980-12-23,0.3882,0.43
lr,1980-12-24,0.6057,0.51
lr,1980-12-26,0.5376,-1.13
lr,1980-12-29,0.3365,0.22
lr,1980-12-30,0.5883,0.32
lr,1980-12-31,0.4969,0.43
lr,1981-01-02,0.5367,1.20
lr,1981-01-05,0.6187,0.11
lr,1981-01-06,0.4777,-2.20
lr,1981-01-07,0.2871,-1.50
lr,1981-01-08,0.4887,0.32
lr,1981-01-09,0.5714,0.03
lr,1981-01-12,0.4356,-0.17
lr,1981-01-13,0.4375,0.14
lr,1981-01-14,0.5024,0.56
lr,1981-01-15,0.5495,0.41
lr,1981-01-16,0.5150,-0.30
lr,1981-01-19,0.4492,-2.02
lr,1981-01-20,0.3022,-0.22
lr,1981-01-21,0.5621,-0.84
lr,1981-01-22,0.3655,-0.02
lr,1981-01-23,0.4932,-0.30
lr,1981-01-26,0.4143,0.99
lr,1981-01-27,0.5986,-0.59
lr,1981-01-28,0.3604,-0.08
lr,1981-01-29,0.5281,-0.53
lr,1981-01-30,0.4345,-2.04
lr,1981-02-02,0.3078,1.22
lr,1981-02-03,0.6735,0.10
lr,1981-02-04,0.4112,0.81
lr,1981-02-05,0.5792,0.75
lr,1981-02-06,0.5481,-1.02
lr,1981-02-09,0.3675,-0.02
lr,1981-02-10,0.5624,-0.77
lr,1981-02-11,0.4022,-0.59
lr,1981-02-12,0.4594,-0.39
lr,1981-02-13,0.4446,0.65
lr,1981-02-17,0.5515,0.52
lr,1981-02-18,0.4973,-1.46
lr,1981-02-19,0.2916,-0.02
lr,1981-02-20,0.5565,0.61
lr,1981-02-23,0.5401,0.03
lr,1981-02-24,0.4468,0.89
lr,1981-02-25,0.5811,1.23
lr,1981-02-26,0.6033,0.90
lr,1981-02-27,0.5652,0.56
lr,1981-03-02,0.5389,-1.10
lr,1981-03-03,0.3510,0.23
lr,1981-03-04,0.5746,-0.71
lr,1981-03-05,0.3703,-0.06
lr,1981-03-06,0.4956,0.98
lr,1981-03-09,0.5671,-0.50
lr,1981-03-10,0.3620,-0.39
lr,1981-03-11,0.4655,2.49
lr,1981-03-12,0.7515,-0.06
lr,1981-03-13,0.3623,1.18
lr,1981-03-16,0.6542,-0.56
lr,1981-03-17,0.3743,0.22
lr,1981-03-18,0.5796,-0.57
lr,1981-03-19,0.4034,0.46
lr,1981-03-20,0.5677,1.20
lr,1981-03-23,0.5954,-0.75
lr,1981-03-24,0.3424,1.81
lr,1981-03-25,0.7160,-0.61
lr,1981-03-26,0.3336,-1.19
lr,1981-03-27,0.4275,-0.27
lr,1981-03-30,0.5197,1.28
lr,1981-03-31,0.6365,0.42
lr,1981-04-01,0.4628,-0.18
lr,1981-04-02,0.4545,-0.61
lr,1981-04-03,0.4432,-1.15
lr,1981-04-06,0.4055,-0.01
lr,1981-04-07,0.5296,0.30
lr,1981-04-08,0.5006,0.27
lr,1981-04-09,0.4970,-0.12
lr,1981-04-10,0.4612,-1.01
lr,1981-04-13,0.3926,-0.35
lr,1981-04-14,0.5080,1.12
lr,1981-04-15,0.6189,0.40
lr,1981-04-16,0.4821,0.56
lr,1981-04-20,0.5529,-0.90
lr,1981-04-21,0.3727,-0.07
lr,1981-04-22,0.5486,-0.15
lr,1981-04-23,0.4672,0.90
lr,1981-04-24,0.5905,0.25
lr,1981-04-27,0.4626,-0.85
lr,1981-04-28,0.3824,-0.95
lr,1981-04-29,0.4291,-0.18
lr,1981-04-30,0.5025,-0.07
lr,1981-05-01,0.4625,-1.54
lr,1981-05-04,0.3006,-0.27
lr,1981-05-05,0.5116,0.35
lr,1981-05-06,0.5039,0.68
lr,1981-05-07,0.5305,-0.01
lr,1981-05-08,0.4402,-1.48
lr,1981-05-11,0.3310,0.78
lr,1981-05-12,0.6281,-0.13
lr,1981-05-13,0.4043,0.56
lr,1981-05-14,0.5448,0.68
lr,1981-05-15,0.5252,0.28
lr,1981-05-18,0.4930,-0.34
lr,1981-05-19,0.4302,-0.07
lr,1981-05-20,0.4930,-0.19
lr,1981-05-21,0.4495,-0.32
lr,1981-05-22,0.4366,1.10
lr,1981-05-26,0.5933,0.75
lr,1981-05-27,0.5075,-0.24
lr,1981-05-28,0.4155,-0.64
lr,1981-05-29,0.4228,-0.14
lr,1981-06-01,0.5006,-1.35
lr,1981-06-02,0.3234,0.07
lr,1981-06-03,0.5289,0.19
lr,1981-06-04,0.4595,0.96
lr,1981-06-05,0.5652,0.02
lr,1981-06-08,0.4215,-0.20
lr,1981-06-09,0.4711,0.27
lr,1981-06-10,0.5306,1.08
lr,1981-06-11,0.6018,-0.19
lr,1981-06-12,0.4050,0.09
lr,1981-06-15,0.5132,-1.09
lr,1981-06-16,0.3491,0.89
lr,1981-06-17,0.6184,-1.26
lr,1981-06-18,0.2669,0.48
lr,1981-06-19,0.5842,-0.24
lr,1981-06-22,0.3961,1.06
lr,1981-06-23,0.6074,-0.52
lr,1981-06-24,0.3520,0.11
lr,1981-06-25,0.5387,-0.19
lr,1981-06-26,0.4512,-0.51
lr,1981-06-29,0.4388,-0.52
lr,1981-06-30,0.4368,-1.10
lr,1981-07-01,0.3757,-0.87
lr,1981-07-02,0.4197,-0.99
lr,1981-07-06,0.3827,0.68
lr,1981-07-07,0.5637,0.06
lr,1981-07-08,0.4275,0.76
lr,1981-07-09,0.5667,0.05
lr,1981-07-10,0.4578,0.21
lr,1981-07-13,0.5297,0.01
lr,1981-07-14,0.4829,0.45
lr,1981-07-15,0.5431,0.08
lr,1981-07-16,0.4696,0.32
lr,1981-07-17,0.5181,-1.56
lr,1981-07-20,0.2871,-0.30
lr,1981-07-21,0.5243,-0.94
lr,1981-07-22,0.3551,0.21
lr,1981-07-23,0.5175,0.83
lr,1981-07-24,0.5256,1.12
lr,1981-07-27,0.5721,-0.59
lr,1981-07-28,0.3608,0.02
lr,1981-07-29,0.5388,0.66
lr,1981-07-30,0.5636,0.70
lr,1981-07-31,0.5428,-0.34
lr,1981-08-03,0.4050,0.54
lr,1981-08-04,0.5652,1.14
lr,1981-08-05,0.5900,-0.02
lr,1981-08-06,0.4277,-0.67
lr,1981-08-07,0.4134,0.60
lr,1981-08-10,0.5814,0.99
lr,1981-08-11,0.5626,-0.34
lr,1981-08-12,0.3886,0.08
lr,1981-08-13,0.5122,-0.76
lr,1981-08-14,0.3924,-0.96
lr,1981-08-17,0.4114,-0.85
lr,1981-08-18,0.4104,0.29
lr,1981-08-19,0.5182,0.15
lr,1981-08-20,0.4461,-1.12
lr,1981-08-21,0.3268,-2.89
lr,1981-08-24,0.2470,-0.29
lr,1981-08-25,0.5694,-0.14
lr,1981-08-26,0.4176,-1.16
lr,1981-08-27,0.3209,0.46
lr,1981-08-28,0.5554,-1.04
lr,1981-08-31,0.3235,0.19
lr,1981-09-01,0.5504,0.38
lr,1981-09-02,0.5009,-1.82
lr,1981-09-03,0.2661,-0.97
lr,1981-09-04,0.4762,-1.74
lr,1981-09-08,0.3206,0.36
lr,1981-09-09,0.5684,1.47
lr,1981-09-10,0.5897,1.22
lr,1981-09-11,0.5656,-0.78
lr,1981-09-14,0.3471,-0.74
lr,1981-09-15,0.4813,-0.75
lr,1981-09-16,0.4471,-1.45
lr,1981-09-17,0.3555,-0.76
lr,1981-09-18,0.4386,0.84
lr,1981-09-21,0.5597,-0.48
lr,1981-09-22,0.3384,-0.88
lr,1981-09-23,0.3886,-0.55
lr,1981-09-24,0.4485,-1.95
lr,1981-09-25,0.2882,2.45
lr,1981-09-28,0.7514,0.35
lr,1981-09-29,0.3779,0.21
lr,1981-09-30,0.5117,0.77
lr,1981-10-01,0.5719,1.95
lr,1981-10-02,0.7080,0.13
lr,1981-10-05,0.4301,-0.10
lr,1981-10-06,0.5030,1.61
lr,1981-10-07,0.6813,0.82
lr,1981-10-08,0.5278,-0.70
lr,1981-10-09,0.3662,-0.20
lr,1981-10-12,0.5069,-0.35
lr,1981-10-13,0.4477,-1.64
lr,1981-10-14,0.3066,0.77
lr,1981-10-15,0.5990,-0.43
lr,1981-10-16,0.3532,-0.18
lr,1981-10-19,0.4708,1.09
lr,1981-10-20,0.5970,-0.15
lr,1981-10-21,0.4203,-0.38
lr,1981-10-22,0.4661,-0.87
lr,1981-10-23,0.4174,-0.37
lr,1981-10-26,0.4924,0.96
lr,1981-10-27,0.5930,0.13
lr,1981-10-28,0.4411,-0.33
lr,1981-10-29,0.4481,2.38
lr,1981-10-30,0.7561,1.90
lr,1981-11-02,0.6628,0.48
lr,1981-11-03,0.5250,-0.05
lr,1981-11-04,0.5256,-0.96
lr,1981-11-05,0.4340,-0.70
lr,1981-11-06,0.4748,0.51
lr,1981-11-09,0.5540,-0.48
lr,1981-11-10,0.3831,0.18
lr,1981-11-11,0.5209,0.22
lr,1981-11-12,0.4964,-1.23
lr,1981-11-13,0.3490,-1.18
lr,1981-11-16,0.4374,0.76
lr,1981-11-17,0.6128,-0.73
lr,1981-11-18,0.3508,0.37
lr,1981-11-19,0.5655,0.83
lr,1981-11-20,0.5699,-0.09
lr,1981-11-23,0.4599,1.57
lr,1981-11-24,0.6872,0.44
lr,1981-11-25,0.4975,0.84
lr,1981-11-27,0.6141,1.01
lr,1981-11-30,0.6002,-0.20
lr,1981-12-01,0.4498,-1.12
lr,1981-12-02,0.3990,0.34
lr,1981-12-03,0.5780,0.91
lr,1981-12-04,0.5584,-0.85
lr,1981-12-07,0.3308,-0.30
lr,1981-12-08,0.4955,0.53
lr,1981-12-09,0.5553,0.18
lr,1981-12-10,0.4848,-0.62
lr,1981-12-11,0.4086,-1.72
lr,1981-12-14,0.3451,0.17
lr,1981-12-15,0.5818,-0.46
lr,1981-12-16,0.3903,0.57
lr,1981-12-17,0.5532,0.71
lr,1981-12-18,0.5320,-0.53
lr,1981-12-21,0.4038,-0.37
lr,1981-12-22,0.4896,-0.46
lr,1981-12-23,0.4600,0.19
lr,1981-12-24,0.5290,-0.22
lr,1981-12-28,0.4389,-0.49
lr,1981-12-29,0.4301,0.52
lr,1981-12-30,0.5492,0.20
lr,1981-12-31,0.4662,0.16
lr,1982-01-04,0.4866,-2.19
lr,1982-01-05,0.2512,-0.72
lr,1982-01-06,0.5120,-0.21
lr,1982-01-07,0.4536,0.52
lr,1982-01-08,0.5158,-2.32
lr,1982-01-11,0.2005,-0.41
lr,1982-01-12,0.5325,-1.22
lr,1982-01-13,0.3321,0.57
lr,1982-01-14,0.5653,0.68
lr,1982-01-15,0.4960,0.77
lr,1982-01-18,0.5415,-1.07
lr,1982-01-19,0.3234,-0.60
lr,1982-01-20,0.4674,0.42
lr,1982-01-21,0.5265,-0.32
lr,1982-01-22,0.3952,0.03
lr,1982-01-25,0.4572,-0.19
lr,1982-01-26,0.4157,0.48
lr,1982-01-27,0.4972,2.75
lr,1982-01-28,0.7224,1.24
lr,1982-01-29,0.5175,-2.18
lr,1982-02-01,0.2053,0.20
lr,1982-02-02,0.5824,-1.30
lr,1982-02-03,0.2884,-0.05
lr,1982-02-04,0.4776,0.72
lr,1982-02-05,0.4804,-2.24
lr,1982-02-08,0.1796,-0.83
lr,1982-02-09,0.4494,0.86
lr,1982-02-10,0.5328,-0.20
lr,1982-02-11,0.3739,-0.04
lr,1982-02-12,0.4589,-0.28
lr,1982-02-16,0.4277,-0.32
lr,1982-02-17,0.4381,0.11
lr,1982-02-18,0.4726,-0.53
lr,1982-02-19,0.3901,-1.44
lr,1982-02-22,0.3450,-0.07
lr,1982-02-23,0.5138,1.76
lr,1982-02-24,0.6421,-0.23
lr,1982-02-25,0.3620,-0.09
lr,1982-02-26,0.4900,0.18
lr,1982-03-01,0.5096,-0.56
lr,1982-03-02,0.4123,-1.56
lr,1982-03-03,0.3366,-0.94
lr,1982-03-04,0.4437,-0.49
lr,1982-03-05,0.4427,-1.83
lr,1982-03-08,0.2841,1.39
lr,1982-03-09,0.6610,0.53
lr,1982-03-10,0.4737,-0.05
lr,1982-03-11,0.4786,-0.69
lr,1982-03-12,0.4286,0.77
lr,1982-03-15,0.6194,-0.16
lr,1982-03-16,0.4363,-0.18
lr,1982-03-17,0.4793,1.12
lr,1982-03-18,0.6130,0.28
lr,1982-03-19,0.4734,1.95
lr,1982-03-22,0.6912,0.69
lr,1982-03-23,0.5019,-0.51
lr,1982-03-24,0.4301,0.21
lr,1982-03-25,0.5463,-1.12
lr,1982-03-26,0.3442,0.32
lr,1982-03-29,0.5446,-0.03
lr,1982-03-30,0.4311,-0.28
lr,1982-03-31,0.4301,1.63
lr,1982-04-01,0.6479,1.17
lr,1982-04-02,0.5544,-0.34
lr,1982-04-05,0.4054,0.55
lr,1982-04-06,0.5812,0.09
lr,1982-04-07,0.4849,0.66
lr,1982-04-08,0.5626,-0.19
lr,1982-04-12,0.4246,-0.01
lr,1982-04-13,0.4937,-0.14
lr,1982-04-14,0.4597,0.45
lr,1982-04-15,0.5300,0.40
lr,1982-04-16,0.5026,-0.09
lr,1982-04-19,0.4624,-1.08
lr,1982-04-20,0.3817,0.24
lr,1982-04-21,0.5639,1.27
lr,1982-04-22,0.6065,1.24
lr,1982-04-23,0.5856,0.52
lr,1982-04-26,0.5107,-1.06
lr,1982-04-27,0.3684,-0.63
lr,1982-04-28,0.4882,-0.96
lr,1982-04-29,0.4102,0.26
lr,1982-04-30,0.5442,0.33
lr,1982-05-03,0.4948,0.55
lr,1982-05-04,0.5372,0.18
lr,1982-05-05,0.4906,0.86
lr,1982-05-06,0.5976,0.67
lr,1982-05-07,0.5551,-0.91
lr,1982-05-10,0.3864,0.88
lr,1982-05-11,0.6358,-0.21
lr,1982-05-12,0.4290,-0.80
lr,1982-05-13,0.4207,-0.18
lr,1982-05-14,0.4964,-1.10
lr,1982-05-17,0.3693,-0.75
lr,1982-05-18,0.4427,-0.82
lr,1982-05-19,0.4048,-0.26
lr,1982-05-20,0.4758,0.26
lr,1982-05-21,0.5074,-0.09
lr,1982-05-24,0.4587,-0.34
lr,1982-05-25,0.4574,-1.13
lr,1982-05-26,0.3861,-0.40
lr,1982-05-27,0.4928,-0.69
lr,1982-05-28,0.4078,-0.18
lr,1982-06-01,0.4711,0.32
lr,1982-06-02,0.4987,-0.16
lr,1982-06-03,0.4310,-1.58
lr,1982-06-04,0.3113,0.03
lr,1982-06-07,0.5406,-0.44
lr,1982-06-08,0.4021,-0.58
lr,1982-06-09,0.4172,0.57
lr,1982-06-10,0.5354,1.49
lr,1982-06-11,0.6107,-1.15
lr,1982-06-14,0.2772,-0.25
lr,1982-06-15,0.5103,-0.75
lr,1982-06-16,0.3970,-1.17
lr,1982-06-17,0.3761,-0.30
lr,1982-06-18,0.4510,-0.07
lr,1982-06-21,0.4356,1.03
lr,1982-06-22,0.5547,1.70
lr,1982-06-23,0.6121,-0.28
lr,1982-06-24,0.3683,-0.63
lr,1982-06-25,0.4403,1.03
lr,1982-06-28,0.6073,-0.05
lr,1982-06-29,0.4105,-0.54
lr,1982-06-30,0.3994,-0.82
lr,1982-07-01,0.3816,-0.98
lr,1982-07-02,0.3816,-0.33
lr,1982-07-06,0.4344,-0.07
lr,1982-07-07,0.4337,0.29
lr,1982-07-08,0.4729,1.21
lr,1982-07-09,0.5740,0.68
lr,1982-07-12,0.4961,-0.11
lr,1982-07-13,0.4397,0.90
lr,1982-07-14,0.5881,0.03
lr,1982-07-15,0.4400,0.54
lr,1982-07-16,0.5347,-0.31
lr,1982-07-19,0.4013,0.73
lr,1982-07-20,0.5568,-0.11
lr,1982-07-21,0.4075,0.05
lr,1982-07-22,0.4757,-0.28
lr,1982-07-23,0.4282,-0.73
lr,1982-07-26,0.4014,-0.84
lr,1982-07-27,0.4034,-1.54
lr,1982-07-28,0.3378,-0.02
lr,1982-07-29,0.5100,-0.58
lr,1982-07-30,0.3787,1.76
lr,1982-08-02,0.6664,-1.06
lr,1982-08-03,0.2696,-1.57
lr,1982-08-04,0.3908,-0.92
lr,1982-08-05,0.4585,-1.38
lr,1982-08-06,0.3747,-0.61
lr,1982-08-09,0.4582,-0.23
lr,1982-08-10,0.4597,-0.23
lr,1982-08-11,0.4532,-0.18
lr,1982-08-12,0.4699,1.40
lr,1982-08-13,0.6493,0.23
lr,1982-08-16,0.4760,4.76
lr,1982-08-17,0.9049,-0.46
lr,1982-08-18,0.2595,0.57
lr,1982-08-19,0.6402,3.54
lr,1982-08-20,0.8329,2.73
lr,1982-08-23,0.7555,-0.65
lr,1982-08-24,0.3147,1.93
lr,1982-08-25,0.7336,0.82
lr,1982-08-26,0.5197,-1.21
lr,1982-08-27,0.3244,0.47
lr,1982-08-30,0.5725,1.57
lr,1982-08-31,0.6407,-1.05
lr,1982-09-01,0.2881,1.73
lr,1982-09-02,0.6924,1.99
lr,1982-09-03,0.6606,-1.07
lr,1982-09-07,0.2930,0.68
lr,1982-09-08,0.6139,-0.19
lr,1982-09-09,0.4384,-0.82
lr,1982-09-10,0.4146,1.05
lr,1982-09-13,0.6062,0.70
lr,1982-09-14,0.5117,0.97
lr,1982-09-15,0.5751,-0.42
lr,1982-09-16,0.3939,-0.99
lr,1982-09-17,0.4194,-0.03
lr,1982-09-20,0.5360,1.93
lr,1982-09-21,0.6890,-0.71
lr,1982-09-22,0.3175,-0.15
lr,1982-09-23,0.5354,-0.40
lr,1982-09-24,0.4663,0.24
lr,1982-09-27,0.5548,-0.31
lr,1982-09-28,0.4462,-1.31
lr,1982-09-29,0.3874,-0.99
lr,1982-09-30,0.4698,1.29
lr,1982-10-01,0.6657,-0.38
lr,1982-10-04,0.4037,0.39
lr,1982-10-05,0.5951,3.27
lr,1982-10-06,0.8291,2.25
lr,1982-10-07,0.7212,1.75
lr,1982-10-08,0.6924,2.61
lr,1982-10-11,0.7851,-0.02
lr,1982-10-12,0.4359,1.69
lr,1982-10-13,0.6981,-1.57
lr,1982-10-14,0.2319,-0.74
lr,1982-10-15,0.4837,2.37
lr,1982-10-18,0.6841,-0.11
lr,1982-10-19,0.3134,1.94
lr,1982-10-20,0.6661,-0.12
lr,1982-10-21,0.3547,-0.17
lr,1982-10-22,0.4748,-3.97
lr,1982-10-25,0.1403,0.87
lr,1982-10-26,0.6893,0.60
lr,1982-10-27,0.4472,-1.26
lr,1982-10-28,0.2917,0.10
lr,1982-10-29,0.5122,1.31
lr,1982-11-01,0.6086,1.49
lr,1982-11-02,0.6051,3.91
lr,1982-11-03,0.8469,-0.71
lr,1982-11-04,0.2537,0.22
lr,1982-11-05,0.6014,-1.21
lr,1982-11-08,0.3471,1.84
lr,1982-11-09,0.7039,-1.30
lr,1982-11-10,0.2273,0.42
lr,1982-11-11,0.5723,-1.57
lr,1982-11-12,0.2720,-1.79
lr,1982-11-15,0.3925,-1.17
lr,1982-11-16,0.4277,1.85
lr,1982-11-17,0.6997,0.30
lr,1982-11-18,0.4356,-0.95
lr,1982-11-19,0.4043,-2.04
lr,1982-11-22,0.3605,-0.96
lr,1982-11-23,0.5308,0.71
lr,1982-11-24,0.6081,0.75
lr,1982-11-26,0.5613,-0.50
lr,1982-11-29,0.4279,3.23
lr,1982-11-30,0.8306,0.14
lr,1982-12-01,0.4143,0.07
lr,1982-12-02,0.5756,-0.09
lr,1982-12-03,0.5271,2.22
lr,1982-12-06,0.7572,0.67
lr,1982-12-07,0.4879,-0.63
lr,1982-12-08,0.4175,-1.28
lr,1982-12-09,0.4056,-0.31
lr,1982-12-10,0.5347,0.27
lr,1982-12-13,0.5225,-1.82
lr,1982-12-14,0.2846,-1.57
lr,1982-12-15,0.4375,0.04
lr,1982-12-16,0.5581,1.62
lr,1982-12-17,0.6587,-0.90
lr,1982-12-20,0.3290,1.73
lr,1982-12-21,0.7449,0.16
lr,1982-12-22,0.4877,0.64
lr,1982-12-23,0.6272,1.75
lr,1982-12-27,0.7103,-0.98
lr,1982-12-28,0.3627,0.33
lr,1982-12-29,0.6317,-0.64
lr,1982-12-30,0.4376,0.22
lr,1982-12-31,0.5738,-1.64
lr,1983-01-03,0.3736,2.18
lr,1983-01-04,0.7828,0.42
lr,1983-01-05,0.5073,2.33
lr,1983-01-06,0.7547,-0.06
lr,1983-01-07,0.4789,1.10
lr,1983-01-10,0.6942,-0.68
lr,1983-01-11,0.4698,0.62
lr,1983-01-12,0.6668,-0.65
lr,1983-01-13,0.4855,0.63
lr,1983-01-14,0.6551,0.05
lr,1983-01-17,0.5410,-0.22
lr,1983-01-18,0.5623,-0.77
lr,1983-01-19,0.5239,0.70
lr,1983-01-20,0.6900,-1.67
lr,1983-01-21,0.4173,-2.70
lr,1983-01-24,0.4041,1.27
lr,1983-01-25,0.7814,-0.15
lr,1983-01-26,0.5240,1.93
lr,1983-01-27,0.7674,0.17
lr,1983-01-28,0.5585,0.55
lr,1983-01-31,0.6812,-1.61
lr,1983-02-01,0.4485,0.19
lr,1983-02-02,0.6863,0.72
lr,1983-02-03,0.6583,1.30
lr,1983-02-04,0.7019,0.54
lr,1983-02-07,0.6172,-0.84
lr,1983-02-08,0.5351,-0.48
lr,1983-02-09,0.6090,1.72
lr,1983-02-10,0.7749,0.10
lr,1983-02-11,0.5489,0.87
lr,1983-02-14,0.6826,-0.42
lr,1983-02-15,0.5292,-0.59
lr,1983-02-16,0.5413,0.01
lr,1983-02-17,0.5771,0.38
lr,1983-02-18,0.5922,-1.70
lr,1983-02-22,0.3712,0.90
lr,1983-02-23,0.6912,1.91
lr,1983-02-24,0.6796,0.09
lr,1983-02-25,0.5090,-1.12
lr,1983-02-28,0.4623,1.90
lr,1983-03-01,0.7728,0.94
lr,1983-03-02,0.5642,0.77
lr,1983-03-03,0.5926,0.12
lr,1983-03-04,0.5229,0.00
lr,1983-03-07,0.5427,-1.57
lr,1983-03-08,0.3772,1.06
lr,1983-03-09,0.6773,-0.70
lr,1983-03-10,0.4120,-0.37
lr,1983-03-11,0.5263,-0.27
lr,1983-03-14,0.5064,0.36
lr,1983-03-15,0.5804,-1.03
lr,1983-03-16,0.4264,-0.15
lr,1983-03-17,0.5709,0.21
lr,1983-03-18,0.5647,0.86
lr,1983-03-21,0.6282,-0.35
lr,1983-03-22,0.5004,1.43
lr,1983-03-23,0.7114,0.37
lr,1983-03-24,0.5536,-0.46
lr,1983-03-25,0.5204,-0.54
lr,1983-03-28,0.5273,-0.17
lr,1983-03-29,0.5614,1.19
lr,1983-03-30,0.6647,-0.28
lr,1983-03-31,0.4851,0.04
lr,1983-04-04,0.5757,-0.73
lr,1983-04-05,0.4610,-0.57
lr,1983-04-06,0.4872,0.48
lr,1983-04-07,0.5678,0.72
lr,1983-04-08,0.5505,1.50
lr,1983-04-11,0.6163,0.44
lr,1983-04-12,0.4937,0.61
lr,1983-04-13,0.5549,0.86
lr,1983-04-14,0.5668,0.40
lr,1983-04-15,0.5130,0.62
lr,1983-04-18,0.5470,-0.64
lr,1983-04-19,0.4116,1.26
lr,1983-04-20,0.6405,-0.41
lr,1983-04-21,0.4035,0.23
lr,1983-04-22,0.5319,-1.00
lr,1983-04-25,0.3835,1.89
lr,1983-04-26,0.7075,-0.23
lr,1983-04-27,0.3940,0.94
lr,1983-04-28,0.6031,0.91
lr,1983-04-29,0.5399,-1.41
lr,1983-05-02,0.3433,0.14
lr,1983-05-03,0.5548,0.60
lr,1983-05-04,0.5383,0.59
lr,1983-05-05,0.5262,1.11
lr,1983-05-06,0.5796,-0.17
lr,1983-05-09,0.4476,0.08
lr,1983-05-10,0.5303,-0.60
lr,1983-05-11,0.4449,-0.43
lr,1983-05-12,0.4921,0.40
lr,1983-05-13,0.5615,-0.92
lr,1983-05-16,0.4077,0.19
lr,1983-05-17,0.5624,-0.27
lr,1983-05-18,0.4789,-0.78
