ydatestr,ydate,openp,cp
1997-02-04,729425,786.73,789.26
1997-02-05,729426,789.26,778.28
1997-02-06,729427,778.28,780.15
1997-02-07,729428,780.15,789.56
1997-02-10,729431,789.56,785.43
1997-02-11,729432,785.43,789.59
1997-02-12,729433,789.59,802.77
1997-02-13,729434,802.77,811.82
1997-02-14,729435,811.82,808.48
1997-02-18,729439,808.48,816.29
1997-02-19,729440,816.29,812.49
1997-02-20,729441,812.49,802.8
1997-02-21,729442,802.8,801.77
1997-02-24,729445,801.77,810.28
1997-02-25,729446,810.28,812.03
1997-02-26,729447,812.1,805.68
1997-02-27,729448,805.68,795.07
1997-02-28,729449,795.07,790.82
1997-03-03,729452,790.82,795.31
1997-03-04,729453,795.31,790.95
1997-03-05,729454,790.95,801.99
1997-03-06,729455,801.99,798.56
1997-03-07,729456,798.56,804.97
1997-03-10,729459,804.97,813.65
1997-03-11,729460,813.65,811.34
1997-03-12,729461,811.34,804.26
1997-03-13,729462,804.26,789.56
1997-03-14,729463,789.56,793.17
1997-03-17,729466,793.17,795.71
1997-03-18,729467,795.71,789.66
1997-03-19,729468,789.66,785.77
1997-03-20,729469,785.77,782.65
1997-03-21,729470,782.65,784.1
1997-03-24,729473,784.1,790.89
1997-03-25,729474,790.89,789.07
1997-03-26,729475,789.07,790.5
1997-03-27,729476,790.5,773.88
1997-03-31,729480,773.88,757.12
1997-04-01,729481,757.12,759.64
1997-04-02,729482,759.64,750.11
1997-04-03,729483,750.11,750.32
1997-04-04,729484,750.32,757.9
1997-04-07,729487,757.9,762.13
1997-04-08,729488,762.13,766.12
1997-04-09,729489,766.12,760.6
1997-04-10,729490,760.6,758.34
1997-04-11,729491,758.34,737.65
1997-04-14,729494,737.65,743.73
1997-04-15,729495,743.73,754.72
1997-04-16,729496,754.72,763.53
1997-04-17,729497,763.53,761.77
1997-04-18,729498,761.77,766.34
1997-04-21,729501,766.34,760.37
1997-04-22,729502,760.37,774.61
1997-04-23,729503,774.61,773.64
1997-04-24,729504,773.64,771.18
1997-04-25,729505,771.18,765.37
1997-04-28,729508,765.37,772.96
1997-04-29,729509,772.96,794.05
1997-04-30,729510,794.05,801.34
1997-05-01,729511,801.34,798.53
1997-05-02,729512,798.53,812.97
1997-05-05,729515,812.97,830.29
1997-05-06,729516,830.24,827.76
1997-05-07,729517,827.76,815.62
1997-05-08,729518,815.62,820.26
1997-05-09,729519,820.26,824.78
1997-05-12,729522,824.78,837.66
1997-05-13,729523,837.66,833.13
1997-05-14,729524,833.13,836.04
1997-05-15,729525,836.04,841.88
1997-05-16,729526,841.88,829.75
1997-05-19,729529,829.75,833.27
1997-05-20,729530,833.27,841.66
1997-05-21,729531,841.66,839.35
1997-05-22,729532,839.35,835.66
1997-05-23,729533,835.66,847.03
1997-05-27,729537,847.03,849.71
1997-05-28,729538,849.71,847.21
1997-05-29,729539,847.21,844.08
1997-05-30,729540,844.08,848.28
1997-06-02,729543,848.28,846.36
1997-06-03,729544,846.36,845.48
1997-06-04,729545,845.48,840.11
1997-06-05,729546,840.11,843.43
1997-06-06,729547,843.43,858.01
1997-06-09,729550,858.01,862.91
1997-06-10,729551,862.91,865.27
1997-06-11,729552,865.27,869.57
1997-06-12,729553,869.57,883.46
1997-06-13,729554,883.48,893.27
1997-06-16,729557,893.27,893.9
1997-06-17,729558,893.9,894.42
1997-06-18,729559,894.42,889.06
1997-06-19,729560,889.06,897.99
1997-06-20,729561,897.99,898.7
1997-06-23,729564,898.7,878.62
1997-06-24,729565,878.62,896.34
1997-06-25,729566,896.34,888.99
1997-06-26,729567,888.99,883.68
1997-06-27,729568,883.68,887.3
1997-06-30,729571,887.3,885.14
1997-07-01,729572,885.14,891.03
1997-07-02,729573,891.03,904.03
1997-07-03,729574,904.03,916.92
1997-07-07,729578,916.92,912.2
1997-07-08,729579,912.2,918.75
1997-07-09,729580,918.75,907.54
1997-07-10,729581,907.54,913.78
1997-07-11,729582,913.78,916.68
1997-07-14,729585,916.68,918.38
1997-07-15,729586,918.38,925.76
1997-07-16,729587,925.76,936.59
1997-07-17,729588,936.59,931.61
1997-07-18,729589,931.61,915.3
1997-07-21,729592,915.3,912.94
1997-07-22,729593,912.94,933.98
1997-07-23,729594,933.98,936.56
1997-07-24,729595,936.56,940.3
1997-07-25,729596,940.3,938.79
1997-07-28,729599,938.79,936.45
1997-07-29,729600,936.45,942.29
1997-07-30,729601,942.29,952.29
1997-07-31,729602,952.29,954.31
1997-08-01,729603,954.29,947.14
1997-08-04,729606,947.14,950.3
1997-08-05,729607,950.3,952.37
1997-08-06,729608,952.37,960.32
1997-08-07,729609,960.32,951.19
1997-08-08,729610,951.19,933.54
1997-08-11,729613,933.54,937
1997-08-12,729614,937,926.53
1997-08-13,729615,926.53,922.02
1997-08-14,729616,922.02,924.77
1997-08-15,729617,924.77,900.81
1997-08-18,729620,900.81,912.49
1997-08-19,729621,912.49,926.01
1997-08-20,729622,926.01,939.35
1997-08-21,729623,939.35,925.05
1997-08-22,729624,925.05,923.54
1997-08-25,729627,923.55,920.16
1997-08-26,729628,920.16,913.02
1997-08-27,729629,913.02,913.7
1997-08-28,729630,913.7,903.67
1997-08-29,729631,903.67,899.47
1997-09-02,729635,899.47,927.58
1997-09-03,729636,927.58,927.86
1997-09-04,729637,927.86,930.87
1997-09-05,729638,930.87,929.05
1997-09-08,729641,929.05,931.2
1997-09-09,729642,931.2,933.62
1997-09-10,729643,933.62,919.03
1997-09-11,729644,919.03,912.59
1997-09-12,729645,912.59,923.91
1997-09-15,729648,923.91,919.77
1997-09-16,729649,919.77,945.64
1997-09-17,729650,945.64,943
1997-09-18,729651,943,947.29
1997-09-19,729652,947.29,950.51
1997-09-22,729655,950.51,955.43
1997-09-23,729656,955.43,951.93
1997-09-24,729657,951.93,944.48
1997-09-25,729658,944.48,937.91
1997-09-26,729659,937.91,945.22
1997-09-29,729662,945.22,953.34
1997-09-30,729663,953.34,947.28
1997-10-01,729664,947.28,955.41
1997-10-02,729665,955.41,960.46
1997-10-03,729666,960.46,965.03
1997-10-06,729669,965.03,972.69
1997-10-07,729670,972.69,983.12
1997-10-08,729671,983.12,973.84
1997-10-09,729672,973.84,970.62
1997-10-10,729673,970.62,966.98
1997-10-13,729676,966.98,968.1
1997-10-14,729677,968.1,970.28
1997-10-15,729678,970.28,965.72
1997-10-16,729679,965.72,955.25
1997-10-17,729680,955.23,944.16
1997-10-20,729683,944.16,955.61
1997-10-21,729684,955.61,972.28
1997-10-22,729685,972.28,968.49
1997-10-23,729686,968.49,950.69
1997-10-24,729687,950.69,941.64
1997-10-27,729690,941.64,876.99
1997-10-28,729691,876.99,921.85
1997-10-29,729692,921.85,919.16
1997-10-30,729693,919.16,903.68
1997-10-31,729694,903.68,914.62
1997-11-03,729697,914.62,938.99
1997-11-04,729698,938.99,940.76
1997-11-05,729699,940.76,942.76
1997-11-06,729700,942.76,938.03
1997-11-07,729701,938.03,927.51
1997-11-10,729704,927.51,921.13
1997-11-11,729705,921.13,923.78
1997-11-12,729706,923.78,905.96
1997-11-13,729707,905.96,916.66
1997-11-14,729708,916.66,928.35
1997-11-17,729711,928.35,946.2
1997-11-18,729712,946.2,938.23
1997-11-19,729713,938.23,944.59
1997-11-20,729714,944.59,958.98
1997-11-21,729715,958.98,963.09
1997-11-24,729718,963.09,946.67
1997-11-25,729719,946.67,950.82
1997-11-26,729720,950.82,951.64
1997-11-28,729722,951.64,955.4
1997-12-01,729725,955.4,974.77
1997-12-02,729726,974.78,971.68
1997-12-03,729727,971.68,976.77
1997-12-04,729728,976.77,973.1
1997-12-05,729729,973.1,983.79
1997-12-08,729732,983.79,982.37
1997-12-09,729733,982.37,975.78
1997-12-10,729734,975.78,969.79
1997-12-11,729735,969.79,954.94
1997-12-12,729736,954.94,953.39
1997-12-15,729739,953.39,963.39
1997-12-16,729740,963.39,968.04
1997-12-17,729741,968.04,965.54
1997-12-18,729742,965.54,955.3
1997-12-19,729743,955.3,946.78
1997-12-22,729746,946.78,953.7
1997-12-23,729747,953.7,939.13
1997-12-24,729748,939.13,932.7
1997-12-26,729750,932.7,936.46
1997-12-29,729753,936.46,953.35
1997-12-30,729754,953.35,970.84
1997-12-31,729755,970.84,970.43
1998-01-02,729757,970.43,975.04
1998-01-05,729760,975.04,977.07
1998-01-06,729761,977.07,966.58
1998-01-07,729762,966.58,964
1998-01-08,729763,964,956.05
1998-01-09,729764,956.05,927.69
1998-01-12,729767,927.69,939.21
1998-01-13,729768,939.21,952.12
1998-01-14,729769,952.12,957.94
1998-01-15,729770,957.94,950.73
1998-01-16,729771,950.73,961.51
1998-01-20,729775,961.51,978.6
1998-01-21,729776,978.6,970.81
1998-01-22,729777,970.81,963.04
1998-01-23,729778,963.04,957.59
1998-01-26,729781,957.59,956.95
1998-01-27,729782,956.95,969.02
1998-01-28,729783,969.02,977.46
1998-01-29,729784,977.46,985.49
1998-01-30,729785,985.49,980.28
1998-02-02,729788,980.28,1001.27
1998-02-03,729789,1001.27,1006
1998-02-04,729790,1006,1006.9
1998-02-05,729791,1006.9,1003.54
1998-02-06,729792,1003.54,1012.46
1998-02-09,729795,1012.46,1010.74
1998-02-10,729796,1010.74,1019.01
1998-02-11,729797,1019.01,1020.01
1998-02-12,729798,1020.01,1024.14
1998-02-13,729799,1024.14,1020.09
1998-02-17,729803,1020.09,1022.76
1998-02-18,729804,1022.76,1032.08
1998-02-19,729805,1032.08,1028.28
1998-02-20,729806,1028.28,1034.21
1998-02-23,729809,1034.21,1038.14
1998-02-24,729810,1038.14,1030.56
1998-02-25,729811,1030.56,1042.9
1998-02-26,729812,1042.9,1048.67
1998-02-27,729813,1048.67,1049.34
1998-03-02,729816,1049.34,1047.7
1998-03-03,729817,1047.7,1052.02
1998-03-04,729818,1052.02,1047.33
1998-03-05,729819,1047.33,1035.05
1998-03-06,729820,1035.05,1055.69
1998-03-09,729823,1055.69,1052.31
1998-03-10,729824,1052.31,1064.25
1998-03-11,729825,1064.25,1068.47
1998-03-12,729826,1068.47,1069.92
1998-03-13,729827,1069.92,1068.61
1998-03-16,729830,1068.61,1079.27
1998-03-17,729831,1079.27,1080.45
1998-03-18,729832,1080.45,1085.52
1998-03-19,729833,1085.52,1089.74
1998-03-20,729834,1089.74,1099.16
1998-03-23,729837,1099.16,1095.55
1998-03-24,729838,1095.55,1105.65
1998-03-25,729839,1105.65,1101.93
1998-03-26,729840,1101.93,1100.8
1998-03-27,729841,1100.8,1095.44
1998-03-30,729844,1095.44,1093.6
1998-03-31,729845,1093.55,1101.75
1998-04-01,729846,1101.75,1108.15
1998-04-02,729847,1108.15,1120.01
1998-04-03,729848,1120.01,1122.7
1998-04-06,729851,1122.7,1121.38
1998-04-07,729852,1121.38,1109.55
1998-04-08,729853,1109.55,1101.65
1998-04-09,729854,1101.65,1110.67
1998-04-13,729858,1110.67,1109.69
1998-04-14,729859,1109.69,1115.75
1998-04-15,729860,1115.75,1119.32
1998-04-16,729861,1119.32,1108.17
1998-04-17,729862,1108.17,1122.72
1998-04-20,729865,1122.72,1123.65
1998-04-21,729866,1123.65,1126.67
1998-04-22,729867,1126.67,1130.54
1998-04-23,729868,1130.54,1119.58
1998-04-24,729869,1119.58,1107.9
1998-04-27,729872,1107.9,1086.54
1998-04-28,729873,1086.54,1085.11
1998-04-29,729874,1085.11,1094.62
1998-04-30,729875,1094.63,1111.75
1998-05-01,729876,1111.75,1121
1998-05-04,729879,1121,1122.07
1998-05-05,729880,1122.07,1115.5
1998-05-06,729881,1115.5,1104.92
1998-05-07,729882,1104.92,1095.14
1998-05-08,729883,1095.14,1108.14
1998-05-11,729886,1108.14,1106.64
1998-05-12,729887,1106.64,1115.79
1998-05-13,729888,1115.79,1118.86
1998-05-14,729889,1118.86,1117.37
1998-05-15,729890,1117.37,1108.73
1998-05-18,729893,1108.73,1105.82
1998-05-19,729894,1105.82,1109.52
1998-05-20,729895,1109.52,1119.06
1998-05-21,729896,1119.06,1114.64
1998-05-22,729897,1114.64,1110.47
1998-05-26,729901,1110.47,1094.02
1998-05-27,729902,1094.02,1092.23
1998-05-28,729903,1092.23,1097.6
1998-05-29,729904,1097.6,1090.82
1998-06-01,729907,1090.82,1090.98
1998-06-02,729908,1090.98,1093.22
1998-06-03,729909,1093.22,1082.73
1998-06-04,729910,1082.73,1094.83
1998-06-05,729911,1095.1,1113.86
1998-06-08,729914,1113.86,1115.72
1998-06-09,729915,1115.72,1118.41
1998-06-10,729916,1118.41,1112.28
1998-06-11,729917,1112.28,1094.58
1998-06-12,729918,1094.58,1098.84
1998-06-15,729921,1098.84,1077.01
1998-06-16,729922,1077.01,1087.59
1998-06-17,729923,1087.59,1107.11
1998-06-18,729924,1107.11,1106.37
1998-06-19,729925,1106.37,1100.65
1998-06-22,729928,1100.65,1103.21
1998-06-23,729929,1103.21,1119.49
1998-06-24,729930,1119.49,1132.88
1998-06-25,729931,1132.88,1129.28
1998-06-26,729932,1129.28,1133.2
1998-06-29,729935,1133.2,1138.49
1998-06-30,729936,1138.49,1133.84
1998-07-01,729937,1133.84,1148.56
1998-07-02,729938,1148.56,1146.42
1998-07-06,729942,1146.42,1157.33
1998-07-07,729943,1157.33,1154.66
1998-07-08,729944,1154.66,1166.38
1998-07-09,729945,1166.38,1158.56
1998-07-10,729946,1158.57,1164.33
1998-07-13,729949,1164.33,1165.19
1998-07-14,729950,1165.19,1177.58
1998-07-15,729951,1177.58,1174.81
1998-07-16,729952,1174.81,1183.99
1998-07-17,729953,1183.99,1186.75
1998-07-20,729956,1186.75,1184.1
1998-07-21,729957,1184.1,1165.07
1998-07-22,729958,1165.07,1164.08
1998-07-23,729959,1164.08,1139.75
1998-07-24,729960,1139.75,1140.8
1998-07-27,729963,1140.8,1147.27
1998-07-28,729964,1147.27,1130.24
1998-07-29,729965,1130.24,1125.21
1998-07-30,729966,1125.21,1142.95
1998-07-31,729967,1142.95,1120.67
1998-08-03,729970,1120.67,1112.44
1998-08-04,729971,1112.44,1072.12
1998-08-05,729972,1072.12,1081.43
1998-08-06,729973,1081.43,1089.63
1998-08-07,729974,1089.63,1089.45
1998-08-10,729977,1089.45,1083.14
1998-08-11,729978,1083.14,1068.98
1998-08-12,729979,1068.98,1084.22
1998-08-13,729980,1084.22,1074.91
1998-08-14,729981,1074.91,1062.75
1998-08-17,729984,1062.75,1083.67
1998-08-18,729985,1083.67,1101.2
1998-08-19,729986,1101.2,1098.06
1998-08-20,729987,1098.06,1091.6
1998-08-21,729988,1091.6,1081.24
1998-08-24,729991,1081.24,1088.14
1998-08-25,729992,1088.14,1092.85
1998-08-26,729993,1092.85,1084.19
1998-08-27,729994,1084.19,1042.59
1998-08-28,729995,1042.59,1027.14
1998-08-31,729998,1027.14,957.28
1998-09-01,729999,957.28,994.26
1998-09-02,730000,994.26,990.48
1998-09-03,730001,990.47,982.26
1998-09-04,730002,982.26,973.89
1998-09-08,730006,973.89,1023.46
1998-09-09,730007,1023.46,1006.2
1998-09-10,730008,1006.2,980.19
1998-09-11,730009,980.19,1009.06
1998-09-14,730012,1009.06,1029.72
1998-09-15,730013,1029.72,1037.68
1998-09-16,730014,1037.68,1045.48
1998-09-17,730015,1045.48,1018.87
1998-09-18,730016,1018.87,1020.09
1998-09-21,730019,1020.09,1023.89
1998-09-22,730020,1023.89,1029.63
1998-09-23,730021,1029.63,1066.09
1998-09-24,730022,1066.09,1042.72
1998-09-25,730023,1042.72,1044.75
1998-09-28,730026,1044.75,1048.69
1998-09-29,730027,1048.69,1049.02
1998-09-30,730028,1049.02,1017.01
1998-10-01,730029,1017.01,986.39
1998-10-02,730030,986.39,1002.6
1998-10-05,730033,1002.6,988.56
1998-10-06,730034,988.56,984.59
1998-10-07,730035,984.59,970.68
1998-10-08,730036,970.68,959.44
1998-10-09,730037,959.44,984.39
1998-10-12,730040,984.39,997.71
1998-10-13,730041,997.71,994.8
1998-10-14,730042,994.8,1005.53
1998-10-15,730043,1005.53,1047.49
1998-10-16,730044,1047.49,1056.42
1998-10-19,730047,1056.42,1062.39
1998-10-20,730048,1062.39,1063.93
1998-10-21,730049,1063.93,1069.92
1998-10-22,730050,1069.92,1078.48
1998-10-23,730051,1078.48,1070.67
1998-10-26,730054,1070.67,1072.32
1998-10-27,730055,1072.32,1065.34
1998-10-28,730056,1065.34,1068.09
1998-10-29,730057,1068.09,1085.93
1998-10-30,730058,1085.93,1098.67
1998-11-02,730061,1098.67,1111.6
1998-11-03,730062,1111.6,1110.84
1998-11-04,730063,1110.84,1118.67
1998-11-05,730064,1118.67,1133.85
1998-11-06,730065,1133.85,1141.01
1998-11-09,730068,1141.01,1130.2
1998-11-10,730069,1130.2,1128.26
1998-11-11,730070,1128.26,1120.97
1998-11-12,730071,1120.97,1117.69
1998-11-13,730072,1117.69,1125.72
1998-11-16,730075,1125.72,1135.87
1998-11-17,730076,1135.87,1139.32
1998-11-18,730077,1139.32,1144.48
1998-11-19,730078,1144.48,1152.61
1998-11-20,730079,1152.61,1163.55
1998-11-23,730082,1163.55,1188.21
1998-11-24,730083,1188.21,1182.99
1998-11-25,730084,1182.99,1186.87
1998-11-27,730086,1186.87,1192.33
1998-11-30,730089,1192.33,1163.63
1998-12-01,730090,1163.63,1175.28
1998-12-02,730091,1175.28,1171.25
1998-12-03,730092,1171.25,1150.14
1998-12-04,730093,1150.14,1176.74
1998-12-07,730096,1176.74,1187.7
1998-12-08,730097,1187.7,1181.38
1998-12-09,730098,1181.38,1183.49
1998-12-10,730099,1183.49,1165.02
1998-12-11,730100,1165.02,1166.46
1998-12-14,730103,1166.46,1141.2
1998-12-15,730104,1141.2,1162.83
1998-12-16,730105,1162.83,1161.94
1998-12-17,730106,1161.94,1179.98
1998-12-18,730107,1179.98,1188.03
1998-12-21,730110,1188.03,1202.84
1998-12-22,730111,1202.84,1203.57
1998-12-23,730112,1203.57,1228.54
1998-12-24,730113,1228.54,1226.27
1998-12-28,730117,1226.27,1225.49
1998-12-29,730118,1225.49,1241.81
1998-12-30,730119,1241.81,1231.93
1998-12-31,730120,1231.93,1229.23
1999-01-04,730124,1229.23,1228.1
1999-01-05,730125,1228.1,1244.78
1999-01-06,730126,1244.78,1272.34
1999-01-07,730127,1272.34,1269.73
1999-01-08,730128,1269.73,1275.09
1999-01-11,730131,1275.09,1263.88
1999-01-12,730132,1263.88,1239.51
1999-01-13,730133,1239.51,1234.4
1999-01-14,730134,1234.4,1212.19
1999-01-15,730135,1212.19,1243.26
1999-01-19,730139,1243.26,1252
1999-01-20,730140,1252,1256.62
1999-01-21,730141,1256.62,1235.16
1999-01-22,730142,1235.16,1225.19
1999-01-25,730145,1225.19,1233.98
1999-01-26,730146,1233.98,1252.31
1999-01-27,730147,1252.31,1243.17
1999-01-28,730148,1243.17,1265.37
1999-01-29,730149,1265.37,1279.64
1999-02-01,730152,1279.64,1273
1999-02-02,730153,1273,1261.99
1999-02-03,730154,1261.99,1272.07
1999-02-04,730155,1272.07,1248.49
1999-02-05,730156,1248.49,1239.4
1999-02-08,730159,1239.4,1243.77
1999-02-09,730160,1243.77,1216.14
1999-02-10,730161,1216.14,1223.55
1999-02-11,730162,1223.55,1254.04
1999-02-12,730163,1254.04,1230.13
1999-02-16,730167,1230.13,1241.87
1999-02-17,730168,1241.87,1224.03
1999-02-18,730169,1224.03,1237.28
1999-02-19,730170,1237.28,1239.22
1999-02-22,730173,1239.22,1272.14
1999-02-23,730174,1272.14,1271.18
1999-02-24,730175,1271.18,1253.41
1999-02-25,730176,1253.41,1245.02
1999-02-26,730177,1245.02,1238.33
1999-03-01,730180,1238.33,1236.16
1999-03-02,730181,1236.16,1225.5
1999-03-03,730182,1225.5,1227.7
1999-03-04,730183,1227.7,1246.64
1999-03-05,730184,1246.64,1275.47
1999-03-08,730187,1275.47,1282.73
1999-03-09,730188,1282.73,1279.84
1999-03-10,730189,1279.84,1286.84
1999-03-11,730190,1286.84,1297.68
1999-03-12,730191,1297.68,1294.59
1999-03-15,730194,1294.59,1307.26
1999-03-16,730195,1307.26,1306.38
1999-03-17,730196,1306.38,1297.82
1999-03-18,730197,1297.82,1316.55
1999-03-19,730198,1316.55,1299.29
1999-03-22,730201,1299.29,1297.01
1999-03-23,730202,1297.01,1262.14
1999-03-24,730203,1262.14,1268.59
1999-03-25,730204,1268.59,1289.99
1999-03-26,730205,1289.99,1282.8
1999-03-29,730208,1282.8,1310.17
1999-03-30,730209,1310.17,1300.75
1999-03-31,730210,1300.75,1286.37
1999-04-01,730211,1286.37,1293.72
1999-04-05,730215,1293.72,1321.12
1999-04-06,730216,1321.12,1317.89
1999-04-07,730217,1317.89,1326.89
1999-04-08,730218,1326.89,1343.98
1999-04-09,730219,1343.98,1348.35
1999-04-12,730222,1348.35,1358.63
1999-04-13,730223,1358.64,1349.82
1999-04-14,730224,1349.82,1328.44
1999-04-15,730225,1328.44,1322.85
1999-04-16,730226,1322.86,1319
1999-04-19,730229,1319,1289.48
1999-04-20,730230,1289.48,1306.17
1999-04-21,730231,1306.17,1336.12
1999-04-22,730232,1336.12,1358.82
1999-04-23,730233,1358.83,1356.85
1999-04-26,730236,1356.85,1360.04
1999-04-27,730237,1360.04,1362.8
1999-04-28,730238,1362.8,1350.91
1999-04-29,730239,1350.91,1342.83
1999-04-30,730240,1342.83,1335.18
1999-05-03,730243,1335.18,1354.63
1999-05-04,730244,1354.63,1332
1999-05-05,730245,1332,1347.31
1999-05-06,730246,1347.31,1332.05
1999-05-07,730247,1332.05,1345
1999-05-10,730250,1345,1340.3
1999-05-11,730251,1340.3,1355.61
1999-05-12,730252,1355.61,1364
1999-05-13,730253,1364,1367.56
1999-05-14,730254,1367.56,1337.8
1999-05-17,730257,1337.8,1339.49
1999-05-18,730258,1339.49,1333.32
1999-05-19,730259,1333.32,1344.23
1999-05-20,730260,1344.23,1338.83
1999-05-21,730261,1338.83,1330.29
1999-05-24,730264,1330.29,1306.65
1999-05-25,730265,1306.65,1284.4
1999-05-26,730266,1284.4,1304.76
1999-05-27,730267,1304.76,1281.41
1999-05-28,730268,1281.41,1301.84
1999-06-01,730272,1301.84,1294.26
1999-06-02,730273,1294.26,1294.81
1999-06-03,730274,1294.81,1299.54
1999-06-04,730275,1299.54,1327.75
1999-06-07,730278,1327.75,1334.52
1999-06-08,730279,1334.52,1317.33
1999-06-09,730280,1317.33,1318.64
1999-06-10,730281,1318.64,1302.82
1999-06-11,730282,1302.82,1293.64
1999-06-14,730285,1293.64,1294
1999-06-15,730286,1294,1301.16
1999-06-16,730287,1301.16,1330.41
1999-06-17,730288,1330.41,1339.9
1999-06-18,730289,1339.9,1342.84
1999-06-21,730292,1342.84,1349
1999-06-22,730293,1349,1335.88
1999-06-23,730294,1335.87,1333.06
1999-06-24,730295,1333.06,1315.78
1999-06-25,730296,1315.78,1315.31
1999-06-28,730299,1315.31,1331.35
1999-06-29,730300,1331.35,1351.45
1999-06-30,730301,1351.45,1372.71
1999-07-01,730302,1372.71,1380.96
1999-07-02,730303,1380.96,1391.22
1999-07-06,730307,1391.22,1388.12
1999-07-07,730308,1388.12,1395.86
1999-07-08,730309,1395.86,1394.42
1999-07-09,730310,1394.42,1403.28
1999-07-12,730313,1403.28,1399.1
1999-07-13,730314,1399.1,1393.56
1999-07-14,730315,1393.56,1398.17
1999-07-15,730316,1398.17,1409.62
1999-07-16,730317,1409.62,1418.78
1999-07-19,730320,1418.78,1407.65
1999-07-20,730321,1407.65,1377.1
1999-07-21,730322,1377.1,1379.29
1999-07-22,730323,1379.29,1360.97
1999-07-23,730324,1360.97,1356.94
1999-07-26,730327,1356.94,1347.76
1999-07-27,730328,1347.75,1362.84
1999-07-28,730329,1362.84,1365.4
1999-07-29,730330,1365.4,1341.03
1999-07-30,730331,1341.03,1328.72
1999-08-02,730334,1328.72,1328.05
1999-08-03,730335,1328.05,1322.18
1999-08-04,730336,1322.18,1305.33
1999-08-05,730337,1305.33,1313.71
1999-08-06,730338,1313.71,1300.29
1999-08-09,730341,1300.29,1297.8
1999-08-10,730342,1297.8,1281.43
1999-08-11,730343,1281.43,1301.93
1999-08-12,730344,1301.93,1298.16
1999-08-13,730345,1298.16,1327.68
1999-08-16,730348,1327.68,1330.77
1999-08-17,730349,1330.77,1344.16
1999-08-18,730350,1344.16,1332.84
1999-08-19,730351,1332.84,1323.59
1999-08-20,730352,1323.59,1336.61
1999-08-23,730355,1336.61,1360.22
1999-08-24,730356,1360.22,1363.5
1999-08-25,730357,1363.5,1381.79
1999-08-26,730358,1381.79,1362.01
1999-08-27,730359,1362.01,1348.27
1999-08-30,730362,1348.27,1324.02
1999-08-31,730363,1324.02,1320.41
1999-09-01,730364,1320.41,1331.07
1999-09-02,730365,1331.07,1319.11
1999-09-03,730366,1319.11,1357.24
1999-09-07,730370,1357.24,1350.45
1999-09-08,730371,1350.45,1344.15
1999-09-09,730372,1344.15,1347.66
1999-09-10,730373,1347.66,1351.66
1999-09-13,730376,1351.66,1344.13
1999-09-14,730377,1344.13,1336.29
1999-09-15,730378,1336.29,1317.97
1999-09-16,730379,1317.97,1318.48
1999-09-17,730380,1318.48,1335.42
1999-09-20,730383,1335.42,1335.53
1999-09-21,730384,1335.52,1307.58
1999-09-22,730385,1307.58,1310.51
1999-09-23,730386,1310.51,1280.41
1999-09-24,730387,1280.41,1277.36
1999-09-27,730390,1277.36,1283.31
1999-09-28,730391,1283.31,1282.2
1999-09-29,730392,1282.2,1268.37
1999-09-30,730393,1268.37,1282.71
1999-10-01,730394,1282.71,1282.81
1999-10-04,730397,1282.81,1304.6
1999-10-05,730398,1304.6,1301.35
1999-10-06,730399,1301.35,1325.4
1999-10-07,730400,1325.4,1317.64
1999-10-08,730401,1317.64,1336.02
1999-10-11,730404,1336.02,1335.21
1999-10-12,730405,1335.21,1313.04
1999-10-13,730406,1313.04,1285.55
1999-10-14,730407,1285.55,1283.42
1999-10-15,730408,1283.42,1247.41
1999-10-18,730411,1247.41,1254.13
1999-10-19,730412,1254.13,1261.32
1999-10-20,730413,1261.32,1289.43
1999-10-21,730414,1289.43,1283.61
1999-10-22,730415,1283.61,1301.65
1999-10-25,730418,1301.65,1293.63
1999-10-26,730419,1293.63,1281.91
1999-10-27,730420,1281.91,1296.71
1999-10-28,730421,1296.71,1342.44
1999-10-29,730422,1342.44,1362.93
1999-11-01,730425,1362.93,1354.12
1999-11-02,730426,1354.12,1347.74
1999-11-03,730427,1347.74,1354.93
1999-11-04,730428,1354.93,1362.64
1999-11-05,730429,1362.64,1370.23
1999-11-08,730432,1370.23,1377.01
1999-11-09,730433,1377.01,1365.28
1999-11-10,730434,1365.28,1373.46
1999-11-11,730435,1373.46,1381.46
1999-11-12,730436,1381.46,1396.06
1999-11-15,730439,1396.06,1394.39
1999-11-16,730440,1394.39,1420.07
1999-11-17,730441,1420.07,1410.71
1999-11-18,730442,1410.71,1424.94
1999-11-19,730443,1424.94,1422
1999-11-22,730446,1422,1420.94
1999-11-23,730447,1420.94,1404.64
1999-11-24,730448,1404.64,1417.08
1999-11-26,730450,1417.08,1416.62
1999-11-29,730453,1416.62,1407.83
1999-11-30,730454,1407.83,1388.91
1999-12-01,730455,1388.91,1397.72
1999-12-02,730456,1397.72,1409.04
1999-12-03,730457,1409.04,1433.3
1999-12-06,730460,1433.3,1423.33
1999-12-07,730461,1423.33,1409.17
1999-12-08,730462,1409.17,1403.88
1999-12-09,730463,1403.88,1408.11
1999-12-10,730464,1408.11,1417.04
1999-12-13,730467,1417.04,1415.22
1999-12-14,730468,1415.22,1403.17
1999-12-15,730469,1403.17,1413.33
1999-12-16,730470,1413.32,1418.78
1999-12-17,730471,1418.78,1421.03
1999-12-20,730474,1421.03,1418.09
1999-12-21,730475,1418.09,1433.43
1999-12-22,730476,1433.43,1436.13
